nombre_comercial,razon_social,actividad_economica,numero_de_personal,tipo_vial,nombre_vial,tipo_vial_1,nombre_vial_1,tipo_vial_2,nombre_vial_2,tipo_vial_3,nombre_vial_3,letra_ext,edificio,edificio_piso,letra_int,tipo_asentamiento,nombre_asentamiento,tipo_centro_comercial,nombre_centro_comercial,numero_local,entidad,municipio,localidad,ageb,telefono,email,web,tipo_unidad_economica,fecha_alta,id,codigo_actividad_economica,numero_ext,numero_int,codigo_postal,clave_entidad,clave_municipio,clave_localidad,manzana,latitud,longitud
hotel escorial,hotel esc sa de cv,hoteles sin otros servicios integrados,0 a 5 personas,calle,callejon hormiguero,calle,escuela medico militar,calle,san miguel,avenida,jose maria izazaga,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0979,5555227281,hescorial@hotmail.com,,fijo,2010-07,6305215,721112,4.0,,6090.0,9,15,1,6,19.42431091,-99.13113001
hotel esla,hotel esla sa de cv,hoteles sin otros servicios integrados,0 a 5 personas,avenida,talisman eje 4 norte,avenida,aerolito,calle,asperon,calle,ninguno,,,,,colonia,tres estrellas,,,,ciudad de mexico,gustavo a. madero,gustavo a. madero,1839,,,,fijo,2010-07,6325332,721112,2933.0,,7820.0,9,5,1,7,19.47519467,-99.11123451
hotel espana,,hoteles sin otros servicios integrados,0 a 5 personas,avenida,puente de alvarado,avenida,ezequiel montes,calle,jose maria iglesias,calle,ignacio mariscal,,,,,colonia,tabacalera,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,070a,,,,fijo,2010-07,6259130,721112,100.0,,6030.0,9,15,1,11,19.43933429,-99.15507745
hotel esperanza sa cv,hotel hergo sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,calle,esperanza,calle,peten,calle,palenque,calle,icacos,,,,,colonia,narvarte,,,,ciudad de mexico,benito juarez,benito juarez,0079,,,,fijo,2010-07,6258999,721112,1155.0,,3020.0,9,14,1,1,19.39996178,-99.15175425
hotel estaciones,,hoteles sin otros servicios integrados,6 a 10 personas,calle,bernal diaz,calle,heroes ferrocarrileros,calle,orozco y berra,calle,fray bernardino de sahagun,,,,,colonia,buenavista,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,049a,5555661010,iglesiascarmen@hotmail.com,,fijo,2010-07,6325432,721112,17.0,,6300.0,9,15,1,18,19.44014215,-99.15436537
hotel estadio,hotel estadio sa,hoteles sin otros servicios integrados,11 a 30 personas,calle,chiapas,calle,merida,eje vial,1 poniente (avenida cuauhtemoc),eje vial,2a sur (san luis potosi),,hotel,,,colonia,roma norte,,,0,ciudad de mexico,cuauhtemoc,cuauhtemoc,1110,,,,fijo,2010-07,6259167,721112,5.0,,6700.0,9,15,1,13,19.41391893,-99.15485638
hotel estrella de oriente,hotelera estrella de oriente sa de cv,hoteles con otros servicios integrados,6 a 10 personas,avenida,calzada general ignacio zaragoza,calle,oriente 245-d,calle,oriente 249,calle,primera oriente 249,,,,,colonia,agricola oriental,,,,ciudad de mexico,iztacalco,iztacalco,019a,5521559805,m.tlelo@mxhoteles.com,,fijo,2010-07,6324682,721111,1013.0,,8500.0,9,6,1,15,19.40241528,-99.06676921
hotel ex hacienda de xaltocan,sixtgabie sa de cv,hoteles con otros servicios integrados,0 a 5 personas,otro (especifique),camino a nativitas,calle,madre selva,privada,segunda francisco goytia,calle,ciclamen,,,,,barrio,xaltocan,,,,ciudad de mexico,xochimilco,xochimilco,0334,555474401500000,erlst_arana@hotmail.com,,fijo,2010-07,6259088,721111,491.0,,16090.0,9,13,1,16,19.25110699,-99.09836628
hotel fabiola,hotel fabiola sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,calle,isabel la catolica,calle,lorenzo boturini,calle,antonio leon y gama,calle,5 de febrero,,,,,colonia,obrera,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,1055,,,,fijo,2010-07,6325308,721112,246.0,,6800.0,9,15,1,9,19.41883521,-99.13813126
hotel fairfield inn vallejo,fideicomiso f/1596 ,hoteles con otros servicios integrados,31 a 50 personas,eje vial,1 poniente (calzada vallejo),calle,4 norte (poniente 128),eje vial,poniente 122,calle,norte 35,,,,,colonia,cruz de las salinas,,,,ciudad de mexico,azcapotzalco,azcapotzalco,0877,015550003950,,www.fideicomiso.com,fijo,2017-11,6801570,721111,1090.0,,2610.0,9,2,1,27,19.48862892,-99.15196265
hotel faja de oro,hotel faja de oro sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,ferrocarril interoceanico,calle,heroe de nacozari,calle,privada tapiceria,calle,privada tapiceria,,,,,colonia,morelos,,,,ciudad de mexico,venustiano carranza,venustiano carranza,0371,5557890752,contacto@mxcongreso.com.mx,,fijo,2010-07,6325053,721111,9.0,,15270.0,9,17,1,19,19.43546013,-99.11564667
hotel faro,promociones turisticas sa faro,hoteles sin otros servicios integrados,11 a 30 personas,calle,chimalpopoca,calle,central (lazaro cardenas),calle,doctor barragan,calle,doctor c. liceaga,,,,,colonia,doctores,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,1036,,,,fijo,2010-07,6325286,721112,18.0,,6720.0,9,15,1,10,19.42206515,-99.14374111
hotel faro,administradora la garandilla sa de cv,hoteles con otros servicios integrados,6 a 10 personas,eje vial,3 norte (ingeniero alfredo robles dominguez),calle,ingeniero roberto gayol,calle,real del monte,calle,ingeniero antonio narro acuna,,,,,colonia,guadalupe insurgentes,,,,ciudad de mexico,gustavo a. madero,gustavo a. madero,1561,5555376600,hotel_faro_mx@hotmail.com,www.hotel-faro.com,fijo,2012-06,6324877,721111,197.0,,7870.0,9,5,1,15,19.47028848,-99.13255384
hotel fiesta americana reforma,grupo posada sab de cv,hoteles con otros servicios integrados,6 a 10 personas,calle,atenas,calle,versalles,calle,lisboa,calle,general primaria,,,,,colonia,juarez,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0856,,,,fijo,2010-07,6200698,721111,44.0,,6500.0,9,15,1,8,19.43173563,-99.15514822
hotel fiesta americana reforma,grupo posadas sa de cv,hoteles con otros servicios integrados,251 y mas personas,avenida,paseo de la reforma,avenida,lisboa,calle,versalles,avenida,atenas,,,,,colonia,juarez,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0803,5551404100,veronica.arevalo@posadas.com,,fijo,2010-07,6257098,721111,80.0,,6600.0,9,15,1,7,19.4325147,-99.15495164
hotel fiesta americano grand chapultepec,grupo posadas sab de cv,hoteles con otros servicios integrados,51 a 100 personas,calle,tolstoi,calle,dante,avenida,calzada general mariano escobedo,calle,victor hugo,sn,,,,colonia,anzures,,,,ciudad de mexico,miguel hidalgo,miguel hidalgo,068a,014433108137,,www.fiestamericana.com,fijo,2016-10,6733880,721111,29.0,0.0,11590.0,9,16,1,25,19.42491666,-99.17830387
hotel fiesta inn periferico sur,grupo posadas sab de cv,hoteles con otros servicios integrados,51 a 100 personas,calle,gran sur,calle,adolfo ruiz cortines (anillo periferico),,ninguno,,ninguno,sn,,,,colonia,pedregal de carrasco,,,,ciudad de mexico,coyoacan,coyoacan,1641,,,,fijo,2010-07,6232470,721111,5530.0,,4700.0,9,3,1,40,19.30217343,-99.16560967
hotel finisterre,inmobiliaria anaglos sa de cv,hoteles con otros servicios integrados,31 a 50 personas,calzada,calzada de tlalpan,calzada,calzada de tlalpan,calle,puerto rico,calle,virginia,,,,,colonia,parque san andres,,,,ciudad de mexico,coyoacan,coyoacan,0164,5556899544,contacto@hotelfinisterre.com.mx,www.hotelfinisterre.com.mx,fijo,2010-07,6313115,721111,2043.0,,4040.0,9,3,1,4,19.34428659,-99.14457712
hotel fleming,hotelera flemin sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,revillagigedo,calle,victoria,calle,ayuntamiento,avenida,balderas,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0748,55555104530,hotelflemin@hotmail.com.mx,www.flemin.com.mx,fijo,2010-07,6305097,721111,35.0,,6050.0,9,15,1,24,19.43247144,-99.14635622
hotel florida,,hoteles sin otros servicios integrados,6 a 10 personas,calle,belisario dominguez,calle,allende,calle,republica de chile,calle,republica de cuba,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0644,,,,fijo,2010-07,6325178,721112,57.0,,6010.0,9,15,1,14,19.43792768,-99.13586254
hotel fontan reforma,grupo hotelero empresarial sa de cv,hoteles con otros servicios integrados,101 a 250 personas,avenida,paseo de la reforma,avenida,balderas,calle,humboldt,calle,cristobal colon,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0733,5555026300,gerencia@hotelfontanreforma.com.mx,www.hotelfontanreforma.com.mx,fijo,2010-07,6304581,721111,24.0,,6040.0,9,15,1,2,19.43642238,-99.14758899
hotel fornos,hotel fornos sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,revillagigedo,calle,articulo 123,calle,victoria,calle,luis moya,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0875,5555219554,,www.hotelfornos.com.mx,fijo,2010-07,6305103,721111,92.0,,6070.0,9,15,1,5,19.42887334,-99.1469937
hotel four points by sheraton mexico city col roma,hotel sora sa de cv,hoteles con otros servicios integrados,51 a 100 personas,avenida,alvaro obregon,calle,frontera,calle,merida,calle,chihuahua,,,,,colonia,roma norte,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,1110,5510859500,guillermo.bermudez@fourpointsmxroma.com,www.fourpointsmx.com,fijo,2010-07,6317023,721111,38.0,,6700.0,9,15,1,25,19.41867247,-99.1566234
hotel four season mexico df,inmobiliaria nacional mexicana s a p i de cv,hoteles con otros servicios integrados,101 a 250 personas,calle,hamburgo,avenida,lieja,calle,burdeos,avenida,paseo de la reforma,,,,,colonia,juarez,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0945,5552301818,juan.chavarin@fourseasons.com,www.fourseasons.com,fijo,2010-07,6305129,721111,325.0,,6600.0,9,15,1,19,19.42200337,-99.17370848
hotel galeria plaza,varham sa de cv,hoteles con otros servicios integrados,251 y mas personas,calle,hamburgo,calle,napoles,calle,dinamarca,calle,hamburgo,,,,sn,colonia,juarez,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0945,5552110014,,www.galeriaplazahotels.com.mx,fijo,2010-07,6257002,721111,195.0,,6600.0,9,15,1,2,19.42468516,-99.16802113
hotel galveston,,hoteles sin otros servicios integrados,0 a 5 personas,avenida,insurgentes centro,avenida,tomas alva edison,calle,avenida de la republica,calle,ezequiel montes,,,,,colonia,tabacalera,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,070a,,,,fijo,2010-07,6259121,721112,50.0,,6030.0,9,15,1,6,19.43745977,-99.15646997
hotel gama,hotelera gama sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,calle,lago zug,calle,calzada legaria,avenida,calzada mexico tacuba,,1era lago guija,,,,,colonia,torre blanca,,,,ciudad de mexico,miguel hidalgo,miguel hidalgo,0139,,,,fijo,2010-07,6259112,721112,21.0,,11280.0,9,16,1,19,19.45944309,-99.19122917
hotel geneve,geneve hotel sa,hoteles sin otros servicios integrados,11 a 30 personas,calle,quetzalcoatl,calle,xolotl,calzada,mexico-tacuba,avenida,melchor ocampo,,,,,colonia,tlaxpana,,,,ciudad de mexico,miguel hidalgo,miguel hidalgo,0213,,,,fijo,2010-07,6325834,721112,2.0,,11370.0,9,16,1,3,19.44377572,-99.16645983
hotel geneve,imsalmar sa de cv,hoteles con otros servicios integrados,31 a 50 personas,calle,londres,calle,genova,calle,amberes,calle,liverpool,,,,,colonia,juarez,hoteles,zona rosa,130,ciudad de mexico,cuauhtemoc,cuauhtemoc,095a,,,,fijo,2010-07,6318680,721111,130.0,,6600.0,9,15,1,1,19.42525449,-99.1641821
hotel geneve,hotel geneve sa de cv,hoteles con otros servicios integrados,51 a 100 personas,calle,londres,calle,amberes,calle,genova,calle,liverpool,,,,,colonia,cuauhtemoc,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,095a,,,,fijo,2017-03,6786528,721111,130.0,,6600.0,9,15,1,1,19.4252551,-99.16418078
hotel gilbert,hotel gilbert sa,hoteles sin otros servicios integrados,6 a 10 personas,avenida,insurgentes norte,avenida,sor juana ines de la cruz,calle,amado nervo,calle,doctor mariano azuela,,,,,colonia,santa maria la ribera,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0606,,,,fijo,2010-07,6257027,721112,110.0,,6400.0,9,15,1,8,19.44373198,-99.15438971
hotel gillow,hotel gillow sa,hoteles con otros servicios integrados,51 a 100 personas,calle,isabel la catolica,calle,5 de mayo,calle,francisco i. madero,calle,motolinia,,,,sn,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0767,015555181440,c.pjulio@hotmail.com,,fijo,2010-07,6256956,721111,17.0,,6010.0,9,15,1,11,19.43398256,-99.1361994
hotel gin sa de cv,hotel gin sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,calle,rio eufrates,calle,rio nazas,calle,rio balsas,calle,rio sena,,,,,colonia,cuauhtemoc,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0790,,,,fijo,2010-07,6305080,721112,3.0,,6500.0,9,15,1,11,19.43355685,-99.16684321
hotel glorieta,,hoteles con otros servicios integrados,0 a 5 personas,calle,rafael delgado,calle,central (lazaro cardenas),peatonal,bolivar,calle,antonio de solis,,,,,colonia,obrera,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,1248,5555780693,,,fijo,2014-12,6317394,721111,15.0,,6800.0,9,15,1,4,19.410247,-99.14356707
hotel goya,,hoteles sin otros servicios integrados,6 a 10 personas,eje vial,2 sur (manuel jose othon),eje vial,5 de febrero,calzada,san antonio abad,calle,jose tomas cuellar,,,,,colonia,colonia obrera,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,1159,,,,fijo,2010-07,6325301,721112,133.0,,6800.0,9,15,1,13,19.41455738,-99.13644492
hotel goya,operadora de hoteles meg sa de cv,hoteles sin otros servicios integrados,11 a 30 personas,circuito,interior (avenida revolucion),circuito,goya,circuito,interior (avenida revolucion),circuito,interior (avenida patriotismo),,,,,colonia,mixcoac,,,,ciudad de mexico,benito juarez,benito juarez,069a,,,,fijo,2010-07,6259025,721112,922.0,,3910.0,9,14,1,12,19.37307654,-99.18775104
hotel gracia,hotel gracia sa cv,hoteles sin otros servicios integrados,6 a 10 personas,avenida,calzada de tlalpan,avenida,san simon,calle,ingeniero pascual ortiz rubio,calle,centenario,,,,,colonia,san simon ticumac,,,1221,ciudad de mexico,benito juarez,benito juarez,0651,,,,fijo,2010-07,6259066,721112,1221.0,,3660.0,9,14,1,10,19.37320529,-99.14133803
hotel gran veracruz,,hoteles sin otros servicios integrados,6 a 10 personas,eje vial,1 oriente (anillo de circunvalacion),eje vial,san simon,calle,corregidora,calle,limon,,,,,colonia,centro,,,,ciudad de mexico,venustiano carranza,venustiano carranza,0579,,,,fijo,2010-07,6325064,721112,130.0,,15810.0,9,17,1,6,19.43095028,-99.12455391
hotel grand fiesta americana chapultepec,grupo posadas s a b de c v,hoteles con otros servicios integrados,101 a 250 personas,calle,tolstoi,calle,dante,avenida,general mariano escobedo,calle,victor hugo,,,,,colonia,anzures,,,,ciudad de mexico,miguel hidalgo,miguel hidalgo,068a,5525811500,fabiolaalmazan@posadas.com,www.posadas.com,fijo,2010-07,6257231,721111,29.0,,11590.0,9,16,1,25,19.42492368,-99.17828504
hotel grand prix,promociones turisticas herca sa de cv,hoteles con otros servicios integrados,51 a 100 personas,calle,pardave,calle,tercera cerrada de agiabampo,calle,agustin lara,avenida,luis de la rosa,,h7,,,colonia,granjas mexico,,,,ciudad de mexico,iztacalco,iztacalco,1094,5556480066,contabilidad@hotelgrandprix.com.mx,,fijo,2010-07,6305287,721111,33.0,,8400.0,9,6,1,33,19.40245427,-99.09765669
hotel grand prix stand aeropuerto,promociones turisticas herca sa de cv,hoteles con otros servicios integrados,0 a 5 personas,eje vial,1 norte (avenida hangares de aviacion fuerza aerea mexicana),,santos dumont,,interior (boulevard puerto aereo),,via tapo (ferrocarril del sur),sn,,,,colonia,penon de los banos,,aeropuerto internacional de la ciudad de mexico,all41,ciudad de mexico,venustiano carranza,venustiano carranza,0140,5556480066,contabilidad@hotelgrandprix.com.mx,,fijo,2010-07,6307134,721111,,,15620.0,9,17,1,1,19.41936887,-99.08049735
hotel guadalajara,,hoteles con otros servicios integrados,6 a 10 personas,eje vial,1 norte (ignacio lopez rayon),calle,allende,calle,comonfort,calle,libertad,,,,,colonia,morelos,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0536,5555299820,jesus.magana@mlcp.com,,fijo,2010-07,6325030,721111,54.0,,6200.0,9,15,1,6,19.44383443,-99.13668464
hotel guadalupe,corporacion dobatan sa de cv,hoteles sin otros servicios integrados,0 a 5 personas,calzada,de guadalupe,calzada,ludwing van beethoven,circuito,bicentenario (avenida rio consulado),calzada,de los misterios,,,,,colonia,ex hipodromo de peralvillo,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0127,,,,fijo,2010-07,6259213,721112,152.0,,6220.0,9,15,1,16,19.45985089,-99.12710889
hotel h 5533,h5533 sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,carretera,federal mexico-toluca (prolongacion paseo de la reforma),,ninguno,calle,coahuila,calle,antonio ancona,,,,,colonia,cuajimalpa,,,,ciudad de mexico,cuajimalpa de morelos,cuajimalpa de morelos,0104,,,,fijo,2014-12,6258513,721112,5533.0,,5000.0,9,4,1,5,19.360531100000006,-99.28891348
hotel habana sa,hotel habana sa,hoteles sin otros servicios integrados,6 a 10 personas,calle,republica de cuba,calle,palma norte,calle,republica de chile,calle,donceles,,,,,colonia,colonia centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0752,,,,fijo,2010-07,6325182,721112,77.0,,6010.0,9,15,1,6,19.43702912,-99.13550953
hotel habita distrito federal,hotel habita sa de cv,hoteles con otros servicios integrados,51 a 100 personas,avenida,tamaulipas,avenida,tamaulipas,calle,vialidad vasco de quiroga segunda etapa,calle,avenida carlos graff fernandez,,,,,colonia,santa fe,,,,ciudad de mexico,cuajimalpa de morelos,cuajimalpa de morelos,0369,,,,fijo,2012-06,6317310,721111,37.0,,5300.0,9,4,1,4,19.36029015,-99.27990459
hotel habita polanco,hotel habita sa de cv,hoteles con otros servicios integrados,51 a 100 personas,avenida,presidente masaryk,avenida,newton,calle,lamartine,,ninguno,,,,,colonia,polanco,,,,ciudad de mexico,miguel hidalgo,miguel hidalgo,0675,,,,fijo,2010-07,6308696,721111,201.0,,11560.0,9,16,1,16,19.43151795,-99.18988039
hotel hacienda coyoacan,,hoteles sin otros servicios integrados,6 a 10 personas,avenida,division del norte,avenida,ocelotl,calle,nezahualcoyotl,calle,miguel hidalgo,,,,,colonia,pueblo san pablo tepetlapa,,,,ciudad de mexico,coyoacan,coyoacan,0681,,,,fijo,2010-07,6258608,721112,3545.0,,4620.0,9,3,1,7,19.3248937,-99.13977046
hotel harare,inmobiliaria plavic sc de rl de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,ahorro postal,calle,jose simon bolivar,calle,alicante,calle,ahorro postal,,,,,colonia,josefa ortiz de dominguez,,,,ciudad de mexico,benito juarez,benito juarez,0308,5555903733,inmbiliaria.plavic@gmail.com,,fijo,2010-07,6313854,721111,877.0,,3430.0,9,14,1,13,19.38817013,-99.13914708
hotel heraldo,hotelera goal sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,calle,polo norte,calle,centenario,avenida,azcapotzalco,calle,pinitos,,,,,colonia,angel zimbron,,,,ciudad de mexico,azcapotzalco,azcapotzalco,067a,,,,fijo,2010-07,6325348,721112,27.0,,2099.0,9,2,1,11,19.47114669,-99.18811191
hotel heroes,,hoteles sin otros servicios integrados,0 a 5 personas,calle,heroes,calle,estrella,calle,luna,calle,zarco,,,,,colonia,guerrero,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0517,,,,fijo,2010-07,6325246,721112,207.0,,6300.0,9,15,1,1,19.4491676,-99.14494179
hotel hidalgo,,hoteles sin otros servicios integrados,0 a 5 personas,calle,doctor barragan,calle,doctor jose pablo martinez del rio,calle,doctor garcia diego,calle,doctor andrade,,,,,colonia,doctores,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,113a,,,,fijo,2010-07,6325024,721112,163.0,,6720.0,9,15,1,2,19.41639351,-99.14493192
hotel hidalgo,inmobiliaria ojeda sa,hoteles con otros servicios integrados,0 a 5 personas,calle,santa veracruz,calle,segundo callejon san juan de dios,calle,2 de abril,calle,pensador mexicano,,,,sn,colonia,guerrero,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,063a,015555218771,eoo@hotelhidalgo.net,www.hotelhidalgo.net,fijo,2010-07,6305095,721111,37.0,,6300.0,9,15,1,12,19.43732712,-99.14231819
hotel hilton mexico city-reforma,operadora hotel centro historico s de rl de cv,hoteles con otros servicios integrados,251 y mas personas,avenida,juarez,calle,humboldt,avenida,balderas,calle,independencia,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0748,5551305300,nancy.notsuka@hilton.com,www.hilton.com,fijo,2010-07,6325034,721111,70.0,,6010.0,9,15,1,27,19.43500393,-99.1462293
hotel hilton vallarta,inmobiliaria en hoteleria vallarta santa fe s de rl de cv,hoteles con otros servicios integrados,51 a 100 personas,,juan salvador agraz,,,,,calle,vialidad vasco de quiroga segunda etapa,,corporativo one o one,piso 20,20 a 20 b,colonia,santa fesanta fe,edificios comerciales y de servicios,corporativo one o one,,ciudad de mexico,cuajimalpa de morelos,cuajimalpa de morelos,0369,5552614569,,,fijo,2019-04,6868741,721111,65.0,20.0,5348.0,9,4,1,4,19.35948713,-99.27912306
